ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
31049,"Hector Monroe ""Hec"" Dyer",M,22,188,75,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
31197,"Benjamin Bangs ""Ben"" Eastman",M,21,185,70,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Silver
31251,Wolrad Eberle,M,24,179,77,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Bronze
79109,Ralph Harold Metcalfe,M,22,180,82,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,100M Men,Silver
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",Bronze
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
33497,"Thomas ""Tom"" Evenson",M,22,170,60,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
35058,"Samuel ""Sam"" Ferris",M,31,174,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Marathon,Silver
35418,"Donald Osborne ""Don"" Finlay",M,23,182,77,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,Bronze
35669,Mildred Fizzell (-Walker),F,17,165,54,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
35765,"Othilie ""Tilly"" Fleischer (-Heuser, -Grote)",F,20,168,66,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Bronze
37216,Ugo Frigerio,M,30,171,55,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Bronze
37283,Mary Frizzell (-Thomasson),F,19,160,51,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
37648,Ivan William Fuqua,M,22,175,64,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
37696,Evelyn Pearl Furtsch (-Ojeda),F,18,158,43,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
41799,"Edward Lansing ""Ed"" Gordon, Jr.",M,24,190,82,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Gold
42651,"Thomas William ""Tommy"" Green",M,38,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Gold
45005,"Evelyne Ruth Hall (Davidson-, -Adams, -Butler)",F,22,167,58,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 80 metres Hurdles,Silver
45137,Nellie Halstead,F,21,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
120784,"Thomas Edward ""Eddie"" Tolan, Jr.",M,23,170,65,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,100M Men,Gold
45388,"Thomas ""Tommy"" Hampson",M,24,184,69,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
45983,Glenn Foster Hardin,M,22,188,75,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Silver
47608,"Friedrich Walter ""Fritz"" Hendrix",M,21,170,63,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
48588,Ralph Anthony Hill,M,23,180,66,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Silver
48845,Eileen May Hiscock (-Wilson),F,22,167,63,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
115777,Hilda Gwendolyn Strike (-Sisson),F,21,159,48,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,100M Women,Silver
52607,Volmari Fritijof Iso-Hollo (Hollo-),M,25,176,64,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
53958,Akilles Eero Johannes Jrvinen,M,26,187,86,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Silver
53963,Matti Henrikki Jrvinen,M,23,186,76,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Javelin Throw,Gold
54160,George Gordon Jefferson,M,22,173,68,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Bronze
127292,"Wilhelmina Catherine ""Billie"" von Bremen (-Asch)",F,22,182,68,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,100M Women,Bronze
55601,Karl Arthur Jonath,M,22,179,73,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
59637,"Robert Allan ""Bob"" Kiesel",M,20,178,70,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
62830,Helmut Krnig,M,26,175,66,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
128025,"Stanisawa Walasiewicz (-Walsh, -Olson)",F,21,174,60,Poland,POL,1932 Summer,1932,Summer,Los Angeles,Athletics,100M Women,Gold
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,800M Men,Bronze
68416,Lauri Aleksanteri Lehtinen,M,23,174,64,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Gold
69254,"Raymond Gray ""Ray"" Lewis",M,21,186,74,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
74913,Ruggero Maregatti,M,27,186,78,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
77346,"Joseph Paul ""Joe"" McCluskey",M,21,183,71,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
45388,"Thomas ""Tommy"" Hampson",M,24,184,69,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,800M Men,Gold
130779,"Alexander Sheldon ""Alex"" Wilson",M,24,178,66,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,800M Men,Silver
79109,Ralph Harold Metcalfe,M,22,180,82,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Bronze
79869,"William Waring ""Bill"" Miller",M,19,172,70,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Gold
84467,Chuhei Nanbu,M,28,170,67,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Bronze
84467,Chuhei Nanbu,M,28,170,67,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Gold
86494,Shuhei Nishida,M,22,176,61,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Silver
87848,"Patrick ""Pat"" O'Callaghan",M,26,180,98,Ireland,IRL,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Hammer Throw,Gold
3828,John Franklin Anderson,M,25,191,97,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Discus Throw Men,Gold
89739,Kenkichi Oshima,M,23,175,67,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Bronze
90859,Lillian Emily Palmer (-Alderson),F,19,NA,NA,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
93075,Eino Penttil,M,25,179,81,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Javelin Throw,Bronze
